sent,received,amount,date
81,f064cc65-c3e5-4ffb-9d7a-0559cda4b36c,504deeae-d6a5-4874-bd49-8e5f8a877c19,73.82,2022-05-17 03:43:14
82,88496fb1-b64a-4fde-a020-6239164324b3,1f688f74-99c6-4145-bd4a-3b1cb02729f6,84.88,2022-09-11 18:04:10
83,e3af7e9d-1018-40be-941f-f1e3416b3bda,fce1514e-d304-4107-92b9-15b2fd430165,62.9,2022-02-22 12:07:19
84,0d0dc7c2-ce3e-4430-a13c-0cc6818211cc,6a7af6c6-468d-4757-a665-03ad674359ce,10.79,2022-03-23 04:11:02
85,5d9e86ba-fdf8-4572-9072-929913783f72,6bd12148-770e-4b75-8740-04c0673802f0,98.82,2022-07-16 05:26:33
86,5c83698d-e478-4bb6-9d25-96fc0e56dc00,2ba404b1-23a2-4eaa-83d0-39c243f5b32d,13.16,2022-05-03 03:36:42
87,21f8eeb8-e635-45df-9744-e1e6ba022504,8632af9e-39a9-4fc2-9906-9265b265fe11,90.81,2022-02-28 16:46:46
88,f7ca6d05-9a07-4744-a307-b8fc7ebd334b,e0be22ae-33e9-48f4-be9e-fb90690aa293,80.05,2022-12-20 11:27:15
89,74fe73c9-5728-41da-9a37-fdde3811f0d9,0ebf7830-1ab7-4ae0-ba39-4c382315bd43,73.47,2022-11-21 14:28:53
90,1e018998-a48f-4b0d-84eb-242d0ec0dbcc,fd41fa8f-3f32-4707-9cad-553817e51d2d,89.55,2022-10-06 21:46:23
91,18d06829-b318-4e25-8c61-285e3513c47c,29b9d183-ce88-4ca3-bfdc-4d0f34b60d65,39.29,2022-11-03 09:14:42
92,8875ac0e-b74a-4960-99bf-05bd63632439,8b2de4fe-48cc-4af7-9ca4-bf6f7484acc3,17.81,2022-08-01 08:16:14
93,15b5bc6a-1b0b-4c21-a793-afc01d7505d5,a3fe8f12-6c91-425c-ba76-b1000cca4ae9,87.12,2022-08-17 01:20:20
94,b6182104-e25e-4715-b9db-9ab690fd6f76,3506c4e4-d715-410a-999d-6fdd65ad31ad,54.85,2022-09-13 19:54:31
95,412428bb-299d-45c3-803a-f79f823cef0c,80329901-239d-4b41-92f4-5c117ef08880,14.64,2022-06-16 06:19:55
96,ca97d5c1-e67a-4461-98a3-b0044b331dd7,bc140eb8-1765-4f92-b05c-a6d65de4bb41,46.52,2022-10-03 02:27:39
97,3a553d1e-893d-428b-b164-f3d1466f5f43,b824499e-7304-496d-a17c-ecaf5031b548,90.09,2022-04-29 23:06:41
98,f1446731-84cb-4469-8712-36613fbf696a,45f016ff-7312-4ba1-a7af-c47fb92cc191,52.68,2022-07-12 09:43:12
99,d952eafe-8094-41ae-8cfd-e4a1843650df,54efdfbd-3ab2-42b2-81c4-2c2e63be50bf,88.2,2022-06-18 12:28:28
0,42113a83-5a76-460d-86fd-511949061a15,d54dc55b-3fbc-4838-88ff-11b5cff813a1,16.82,2022-12-07 21:10:14
1,05c7b3b0-b187-43fb-8de9-d0d5df5c7fe2,aca16475-3988-4c08-b38a-02b6ba4c417f,43.97,2022-07-05 04:50:02
2,de24adf3-74b2-48a3-9df9-a939b14056de,f85ef273-8204-4080-803a-6a94dafa5cf9,90.07,2022-02-16 13:06:20
3,19c04d6d-ef6c-4124-9b70-e59de658af08,eb9323a4-7dc7-4715-9917-86b854312774,63.24,2022-08-11 00:20:05
4,93d1f608-bc6f-44fc-b6fc-4318dea0f551,193384f5-6bfa-4b8e-baa1-fb3635b0e031,32.13,2022-04-05 18:20:47
5,ad8a2528-f844-43c8-80cb-635c07468024,88ab1f53-e93c-4944-816b-85341f70222b,32.12,2022-02-07 06:51:18
6,b0a29cd0-ef60-40b6-8fd8-d2259ea57eac,542dd061-5b10-4658-aa02-1928df75802d,19.84,2022-03-27 21:00:53
7,f6449f43-18e5-4e25-b4a3-eac36541fd30,62a6e401-943e-4e61-bb80-75d1c9538d37,23.63,2022-07-22 19:14:11
8,fbea8d5b-7803-45c1-a485-db603baa0ca1,e553beb9-e3c4-4593-b2ea-caeff325fc25,68.35,2022-10-01 07:02:51
9,cc4625b9-f155-435f-939b-4b38ef15d6d9,805bc589-7faa-431e-91ed-e94b6fb2651b,40.45,2022-11-07 14:29:06
10,38506e71-3351-43df-99c3-4db1e816ca45,f135176c-5e8d-4e11-a452-a28e97e734d5,93.95,2022-05-27 06:40:00
11,797a77c7-14a3-43b0-b63a-a75dc9c4f2a0,ba507cc0-a3c9-4d83-ba64-b5d0092d75a5,47.89,2022-10-28 07:10:38
12,4c211756-cdfa-4416-a418-e62915b56b63,36a3746a-30ff-48f2-89ac-28e5e61e4b4d,54.37,2022-08-18 11:35:19
13,091d03e6-9c38-4395-93d3-e13ca4677e04,03293fd2-79a6-45a6-9186-d1dc058000f9,16.52,2022-02-17 01:31:15
14,ced2f828-f4dc-4602-8d8e-ea177541b9cd,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,21.62,2022-04-25 08:22:36
15,1e198dd7-adaf-44f8-9be5-69327d96a2fa,50e76455-a24a-404d-be41-b128121234be,25.85,2022-03-16 18:53:59
16,756a74d1-920c-4c47-888d-e589b53ab794,fd0c6c85-de96-4ed2-8695-df0be033153d,27.04,2022-01-07 21:46:56
17,b4857d93-6450-4236-a8e9-74411e964466,fd90e80a-4b86-4b89-9e28-65f04adee01b,75.1,2022-02-21 13:20:07
18,81a0116c-3e48-46ac-8db6-b81809750bba,eb0c305a-7147-4ffc-8b2f-3db52f0285da,62.55,2022-08-31 19:21:28
19,705e0484-2f82-4d51-9208-355504a73469,4bba9cab-070c-4580-9b34-648a44b35a0f,46.98,2022-01-08 13:28:22
20,4941cd67-d439-4e15-9d9f-0c3ab93214c6,3e30b810-7a1a-441d-a2f3-adac6557f3a0,39.59,2022-10-18 18:39:20
21,0986106a-3bfe-4ca4-8515-ccb5b99e9384,45a9e315-990e-4b89-ba72-a4ecebcd264d,83.15,2022-12-20 22:33:29
22,7367f352-264c-419c-b900-ca0609f6871f,c7306f85-47a0-4be3-a7cb-3e08628395b2,29.46,2022-01-24 08:49:24
23,9ea17d4c-3a8f-4cb1-bf81-a6ef7548874a,98b45c26-aac1-48b6-9ae8-f13f85848706,16.21,2022-08-24 12:32:41
24,f999823e-06cd-428b-8d16-e2eda181c392,e253d01e-8205-4b16-a15b-dfcecda9aa90,33.41,2022-07-22 17:49:48
25,f3dca3d6-d365-448d-aec4-5113682ef2fb,b907d558-ec6f-43e8-b936-80c26b9e19a9,48.71,2022-12-17 14:40:17
26,7ad6fb69-3c10-487a-9396-9f4bf935b3ab,7cd20a7f-e5cb-4052-aaca-ed6e77af144c,93.2,2022-05-01 12:19:48
27,f04b867b-4c7f-4ef4-a808-5a6c074b3c10,bbb9c6d7-9042-4db4-9cf0-a35bbdb10c76,93.57,2022-03-05 12:45:14
28,1470304c-5c3b-4e08-9ccd-eb009d8ee3c5,da7faed3-a997-4e89-b2a5-c0f11ae1a00d,77.58,2022-05-29 06:06:07
29,556c51ba-5500-4a6a-9f21-0a42862bd882,a933c5ce-83f0-488b-915a-e1b835595df1,95.34,2022-07-20 13:46:16
30,0f7fc956-d3da-48f4-b2f2-5e0a4c3fc916,4b7fbef5-14fa-45f1-a97e-52937d24e765,17.81,2022-10-19 22:44:33
31,a484e309-aee2-4261-bee3-6af15999099f,a9032ead-f06f-4ff0-a141-af63c4fabdb6,29.31,2022-04-03 18:46:40
32,3dd6fc2a-81a5-4f96-a4a6-895fe85e9eda,fd41fa8f-3f32-4707-9cad-553817e51d2d,55.26,2022-03-10 12:07:55
33,d9d89446-8aa5-44db-a262-70eb0a1d05c1,cb666fa9-bf58-4c8e-8898-4f3a86dfd3a8,75.1,2022-10-26 18:16:14
34,1f1efeee-9872-4999-b246-eef116676b6b,a6517a21-89bb-43b5-8f9a-783e5054d7cc,48.9,2022-09-12 20:34:09
35,c6a2ef5a-928c-419a-b0fc-480fe522febb,48aa3cc1-3a27-455d-a841-13b7ee7742ac,73.65,2022-05-06 15:45:14
36,a9fc4cf3-09bf-4355-9b6b-8974292cff56,c5e5f9fa-8164-46ae-850e-6177df00e0d0,19.61,2022-01-08 02:19:40
37,5057c008-e001-4b94-80df-a6ae137ae54b,4ed42662-85c9-4404-97df-d96bc33436dc,56.17,2022-09-16 08:02:40
38,3adc7d5b-0c3c-419d-9d97-360c672db497,4b7fbef5-14fa-45f1-a97e-52937d24e765,47.13,2022-02-24 23:25:36
39,9659fe0c-2cc1-41d9-ab9d-92bc8f391511,97b09be8-b3d8-4c0a-bd20-eafe922f9b0c,78.24,2022-03-13 13:19:48
40,5ef9c936-a60a-4479-83b2-7807c2e1df24,c16cc97a-f5b3-41af-8e4e-c506a3b716e8,95.07,2022-07-17 17:34:50
41,4805de79-e35b-4caf-90e0-a1f8670647de,53abafae-bb04-4610-a486-ba66f5939946,85.65,2022-08-22 20:39:00
42,900ef3c4-97ed-4c0e-9890-2e5f777b7b13,795eff70-f460-4552-b4af-18441c73e67b,61.77,2022-11-02 07:43:54
43,238c7179-55ab-4fa7-a15d-ccf05034e2bc,f5afcb2a-953c-42e1-bfca-607167148da5,85.29,2022-12-02 00:24:11
44,4225044d-56c1-454f-acaa-e9a058c60789,e92a43ef-66b2-4732-a897-547534bdc9af,58.28,2022-03-12 19:33:57
45,5e47204c-79bd-4b8c-b871-7acd4adfefee,6c8fe813-31d0-4802-b040-5c11724e28c8,45.55,2022-02-08 07:07:08
46,acbe8e35-cbaf-4fe6-aa8e-b6a109acd0c6,533ee1b3-fe16-4023-9a76-80c5f8ad0e77,83.61,2022-11-28 10:26:24
47,42df8362-c295-4359-8cbe-6ef5804e30bc,4cad9de5-bdc2-473d-af1d-7d4540fbd05a,78.11,2022-03-14 23:09:57
48,4d37ae20-e3cf-4604-ac24-80067bacbb81,1f85a6c8-6e86-4646-ac01-c340e0ca97e7,97.37,2022-01-19 21:09:35
49,f8bc89eb-c57d-44f2-8948-de0d7e2902c5,352b3b02-1649-4f5f-923a-df2ff5f36686,37.1,2022-07-06 12:13:31
50,9cb0c69d-df43-4102-9b4c-4791de1a8a07,2f08ab66-f2ad-42a2-bbd4-666d0fe49fd7,58.55,2022-05-06 20:51:07
51,1da3dc73-cc08-423c-9a56-85134545a09c,f6ea45cd-278a-47d3-8147-c8bb1dec5b84,47.08,2022-07-21 19:14:38
52,05fa47b5-46ce-4685-8ffe-dd65238c6bbb,d83b1e34-e0d7-4777-93d2-bc2bbd530a3d,20.7,2022-09-01 04:29:38
53,919c35a7-2d62-464f-8b2c-7564b9ec5b62,964918ab-1c2a-4227-ba57-93465d693cc2,61.67,2022-12-23 01:50:00
54,105d0ee1-2ccd-4352-b286-a261e1ed54a2,ad045379-2c98-45dd-82d1-5323f28e822b,88.97,2022-12-14 02:40:24
55,9b346ea7-7fb1-4762-91a0-522792d2c9fa,94bb595c-cb00-4467-badc-cce53035678b,94.83,2022-04-19 16:32:17
56,3f8c3138-3be3-45d2-b273-79e5fcffbdc7,9acb9d22-1bb9-4a06-9f81-2f6244241930,87.94,2022-01-04 09:56:03
57,d5cb5e9c-657c-44f2-ace1-b69e270bef10,2ddb7d04-4a93-45b8-b521-cb9d5447f06c,45.86,2022-03-07 22:50:34
58,e35cc185-4071-43c4-97a8-9edcdd603bf0,284497bb-7562-4f0d-b78c-c39eb79bdac6,48.39,2022-10-28 16:47:24
59,ea475588-476b-4df8-961b-9208734a5d0e,ffa35e69-b6bb-40b9-9827-0f9889fbc155,51.09,2022-01-15 05:43:27
60,c7b0aa1a-6f94-4f86-ba5f-63f7891b707e,68479a84-58c4-4469-9800-ec727a5beb7d,70.72,2022-09-06 08:45:42
61,74e2f63d-66e1-4359-a7d7-ce34a7d14f89,1fc558c8-c8fe-4cfd-ada4-14a0251be6f0,34.91,2022-10-30 12:34:12
62,25751e51-d910-46ee-aaaf-5ef9791cd70b,8f359c8a-a254-46ae-b6f6-c0885fff396c,15.88,2022-11-12 20:57:37
63,ea37bd65-9069-4064-9620-8eb04c11f4f6,934c0f5c-ce21-4908-870e-b84bb90084f0,66.23,2022-03-11 23:17:19
64,ff33a439-7e5e-4257-a73f-f2b1e58062e2,78bbc5c9-c98a-4e6d-ab3b-560d570ce18f,45.28,2022-10-08 18:49:28
65,49baad22-0b3b-46e1-bac6-f2cf09a4f048,e76007c0-7768-44c2-af12-b27d940b442a,83.88,2022-11-28 00:41:01
66,634d772a-26fb-48be-ab96-e41d4eadb6d2,a597a210-94e4-4d8c-908d-3d553c2c7cff,49.65,2022-10-10 20:22:38
67,7397a15e-9385-4c85-b0c1-647c22de55f1,41c6af8b-fd0a-4fb1-a270-684fa8b56d2a,95.73,2022-12-26 07:07:51
68,a4b34d8b-9723-420d-8405-43ca536b8e6c,3fef8e72-745c-4765-9e9e-4251959f3b60,41.8,2022-04-10 17:37:23
69,89c4d3c6-cdee-4f77-8e6e-95908884b454,e253d01e-8205-4b16-a15b-dfcecda9aa90,72.94,2022-01-10 10:10:50
70,2793fff5-e697-48c5-9110-1d84aef1f3ac,41b106a4-cdd2-4e5e-9e5c-ea69a4d4a322,28.18,2022-06-30 21:13:58
71,4539cedc-9853-4d75-aa8b-6fa7a6238760,604c39d5-6cb4-4519-9193-fc144a9d6be1,93.88,2022-05-31 03:57:28
72,5ee6a1c5-20e7-4ff9-a100-69fbf8421d2a,e364329a-84f8-4d0b-899d-41d1c394a036,36.98,2022-12-25 06:26:31
73,5b966939-8338-440c-a1fc-277ba9fd1a71,9c79ade6-3f00-4836-a521-aef3707c81d0,49.09,2022-02-25 05:12:53
74,cf3eda98-4126-4dc0-a034-294128fa00c3,96e150ac-4e79-40b0-a409-58277aaa1209,13.3,2022-08-09 12:40:12
75,57020fcf-c35e-4983-8592-06a5a193cd2d,f6ea45cd-278a-47d3-8147-c8bb1dec5b84,65.98,2022-08-25 04:47:50
76,7db87718-c69d-4e8d-b828-5f42c1e74743,f6ea45cd-278a-47d3-8147-c8bb1dec5b84,76.79,2022-01-26 21:16:25
77,c252cf8e-6814-4cbb-a951-56d41e451567,6cb0b248-1660-47f5-b43e-03c0cc032159,92.03,2022-09-14 14:39:06
78,e540de9a-4890-4187-89c5-2c9df3bbd18b,28423f99-9be6-4eb0-bd0d-4da19f4dfb6a,17.24,2022-04-06 10:27:10
79,8a753062-65f1-434c-9053-875188ad92d6,241259e6-32fd-4633-81b0-417ae965064e,15.62,2022-10-10 05:48:10
80,ce847803-12f5-49f0-b672-0d0845872f81,c9d0407d-2e49-4e5a-9c28-8ca76ca4d020,58.3,2022-08-10 11:56:23
81,c4c7c72d-3d46-4cfe-80cd-c3855b32810c,97b09be8-b3d8-4c0a-bd20-eafe922f9b0c,29.05,2022-10-07 00:14:37
82,81b444bf-c992-4bdb-961b-9cc4109c9359,9cf11ded-abcc-4269-bbb2-ef39fa224b67,93.65,2022-03-01 02:29:09
83,f2a5655c-4282-4deb-b801-34a20f7fc328,db1dbed6-fcbb-40c6-af55-782e81556889,23.91,2022-01-12 03:58:11
84,946ede09-bfd7-4549-a4d9-42a0cf17a218,af315df6-5cf5-490a-b16b-02663b8e02b3,57.79,2022-05-26 01:26:08
85,49415ef6-dd2c-4190-a3af-aefa975736fd,9c0202bb-8f0f-44e1-8c17-73ffb229b73d,52.01,2022-12-11 20:54:07
86,9cf13056-1bbe-4668-b5b5-24d1cf0e5b0b,37f62fc4-b516-4a4f-8c79-7a55957a63b3,59.03,2022-11-24 01:13:55
87,8d5e67e1-8964-439d-81fc-9c8559234a34,bd20c673-522e-4f56-a89e-21614ffe6940,27.04,2022-02-17 18:14:00
88,dc87b541-79f5-419a-a5aa-0382ca7e1520,684fedc2-6fe8-4a54-99a3-54bc2a18e44c,31.08,2022-03-11 09:14:04
89,44f30367-cd9d-4aec-b1ef-1093fedfb155,fc38f881-2fe0-498f-8761-8c0ee5a0e413,42.31,2022-12-17 21:59:59
90,a4b298ff-6689-463a-87a8-db38b3ab8838,40b97395-6bc7-4158-9fac-f363cc5be9d9,87.16,2022-02-09 21:19:26
91,0ac8a428-980f-4eaa-b919-d40078d3d654,e84eb6d9-c74c-448d-861b-06ac9fd84839,95.79,2022-10-24 21:51:20
92,5d7eed75-bedb-4397-bcbb-442fb48a3b55,ba34e993-51a0-4678-9baf-89c91e36173f,19.36,2022-09-26 07:33:17
93,b8b53b06-7983-4776-958e-1f461e26bf6b,66d4bdb5-e209-40ac-8a49-d794d9df3943,42.79,2022-03-16 22:48:12
94,7c193ac9-ff74-4fbb-9e92-6bb0daded4cd,a9032ead-f06f-4ff0-a141-af63c4fabdb6,81.41,2022-05-07 03:09:22
95,c3ae23a8-d0c2-4523-be7f-598ea1dd5d27,e57a6554-359d-4ccc-a253-c4fd505b5441,16.95,2022-06-01 00:30:28
96,2f240b17-ac78-44ad-80bf-664e8577416b,b934c6ba-8490-4456-ad5d-5b1286934e0f,29.41,2022-06-01 02:33:38
97,bacff44a-03ab-4d4b-ab26-e0940d629db6,53abafae-bb04-4610-a486-ba66f5939946,18.5,2022-03-30 18:56:15
98,b0aede7f-d6b7-4a3b-952b-c6ba2a0e2192,d0620598-7313-43c2-bf4c-21b02c94f3f1,70.05,2022-03-25 10:20:46
99,b3288a91-c5f6-414c-be91-c48eb4ec4d88,4eaf8782-9089-4cc3-88e2-b96621b7c877,42.33,2022-11-17 00:27:03
0,ad82cf9d-d7fb-4225-8651-5025b6f5a72d,83eff968-cd47-4b13-a429-ffccb8fed6c4,99.81,2022-11-28 08:56:41
1,dca85625-d9ff-4ccc-a12a-51e416568f2b,04b3ddc9-1d46-4116-8179-b724e52e766b,14.91,2022-04-21 05:36:49
2,d84f3831-aab4-41cb-8136-bfe97dd398c4,dbaeeb6a-dd71-460d-9260-38bb46d95748,54.86,2022-12-09 19:09:21
3,2aeb85c5-412d-4b23-8a23-a259706613b8,b8f30305-49c5-4249-8236-85734e5cdd1e,36.0,2022-04-09 02:36:56
4,dd8cb0bf-d17c-4186-b675-e97e507a6eb5,83d7caad-151a-4f86-9592-d2d1d38bb382,71.83,2022-08-20 16:40:39
5,cddac91d-0fe5-4419-969b-145d0d690bb5,302c4e39-ddc7-42a8-abab-4cdefd744ee6,59.44,2022-07-23 04:59:13
6,2281a036-d5c8-442c-b2de-0f7978245523,d0897796-6fa5-41f0-866e-7e0755688bff,84.83,2022-11-07 12:55:31
7,30fa5aa4-1805-4304-a1a0-cf01af750d1b,1cb20c4f-14ec-41d2-a6f6-492df0316e0c,52.11,2022-08-17 01:42:12
8,3a4f1714-3e4c-497f-ab08-0bb6d1178d0e,0fc02f5a-7015-4a07-8538-97e4337713b9,93.85,2022-10-16 07:08:14
9,7dbbb749-dab2-4610-a66e-dedd0b97e498,b13cade3-d180-4693-abd7-0f5c90862230,12.06,2022-01-04 04:20:31
10,60fec8f4-14ee-49d5-9410-119cb08a3c86,b2da2e32-cb31-486b-9518-3a838ebafc0d,91.51,2022-05-06 21:07:25
11,daa1b977-f0ac-4f31-89bd-5d1808181e18,ed54a150-43db-418b-b93d-3cc02638f6c1,65.84,2022-10-01 15:05:30
12,87b97b03-ba68-46c6-87fa-7845ec7f71e4,2fc9fb95-b881-438a-a706-eb57bf20ba86,90.86,2022-08-19 21:52:13
13,499f5430-7308-4171-8743-b36a1d2943c0,fecf6761-a975-4e94-b9c9-32f89595a310,36.89,2022-02-21 22:31:19
14,d29bf98a-7c98-43fc-bb79-1c860160a398,e57a6554-359d-4ccc-a253-c4fd505b5441,53.22,2022-04-08 07:20:02
15,e107835d-291e-4c39-abaa-3a2b0bb3104c,18359aab-8e1b-4038-8a78-c245b5c6358c,71.8,2022-07-27 02:24:37
16,74a17b1b-a03f-4f64-b5b9-064e597b0dcc,b3c00749-629f-41ec-a866-97212c051f7d,12.81,2022-02-10 09:54:35
17,762b0ca7-1f86-45b0-a7a8-afb3bc6db6f5,5608054b-aaec-4b92-8a91-2ca68b0371d9,57.29,2022-11-08 03:41:30
18,af6ca93f-dc1a-4f4b-9730-31661dff8fa5,0c8c6bfb-3d97-4430-a2b4-fccc5fa52450,60.32,2022-08-31 14:40:35
19,e80002a3-00a3-40e8-85b6-6229ce06d9bc,6a502bca-9e2b-44bd-a360-2db342ccef15,27.16,2022-05-29 17:21:11
20,f62c63b7-c587-4867-a77a-8e11bec0cabb,53290131-54fb-4005-8cf5-ee786902f007,43.63,2022-10-30 21:40:15
21,4dba5f15-95fa-45f9-a24a-329422b6b0be,173c202f-0fad-4eaf-a105-ceb2c4c65f2c,47.24,2022-09-19 08:59:50
22,3efb84d7-9dbe-49a9-9d8c-514c378c1b9b,a3d93a51-6952-4235-ad50-18ca6c8cc6e1,23.16,2022-09-15 12:59:58
23,d79fb157-5e79-4c7d-b0e4-c0477a2328bd,883e79c6-3789-42f8-81eb-82dbfb7c0b43,71.32,2022-12-06 22:50:26
24,c1055196-740c-4fe3-8c58-93360590065e,8dbc360f-8f60-4e11-916b-3f1b2f8b7932,44.5,2022-04-30 21:20:57
25,ef157971-65dd-4882-afda-6744095e7798,ad045379-2c98-45dd-82d1-5323f28e822b,51.45,2022-04-26 21:48:44
26,812cbe21-e311-4bec-b5b6-36651f1ef92c,847357c2-5f62-4c21-8d42-1895af116446,42.35,2022-12-05 03:29:48
27,b0fdfa68-a3b4-41d4-9703-2706427856f0,2581994d-93d0-4818-8ffa-c437786fc601,66.61,2022-08-10 02:06:22
28,d6b56ad5-8e9e-4d49-8a97-0c3215985346,8b551905-4ebd-4cbd-bf84-e4676a7691ff,73.73,2022-09-26 02:30:38
29,b8786142-98e1-4d36-9b29-dde16d0f06ea,e60c505c-49e2-410a-a6ef-a0307eba14f5,42.82,2022-06-08 18:52:01
30,c981c790-a84c-4ed4-a27e-1352e660285a,4dd6c9d1-42f9-4cdf-92af-b4dd81433662,45.51,2022-07-16 12:40:46
31,de97c643-4c61-4f59-a96c-4d88c2a1d608,b35787fc-6c32-4cc3-9d0a-e05ec7962042,67.53,2022-05-30 10:27:17
32,d0b91e96-6462-4d6e-9b6d-f1d73fbb3d25,2a46185b-4fd7-43e8-9dd1-6530f419fdb4,89.68,2022-01-11 10:04:36
33,9fef73f2-eb14-470e-803c-1d40dbda6a2a,533ee1b3-fe16-4023-9a76-80c5f8ad0e77,11.38,2022-10-20 09:52:14
34,46b70161-1135-4cd9-be3f-62ecfb8216cf,8f359c8a-a254-46ae-b6f6-c0885fff396c,35.76,2022-05-10 21:14:23
35,3df39a92-ccc6-46e7-af47-6faf09c13bb6,533ee1b3-fe16-4023-9a76-80c5f8ad0e77,34.88,2022-03-04 15:55:43
36,4bbbea20-90e8-480f-bbad-76daf8bd7083,8dbc360f-8f60-4e11-916b-3f1b2f8b7932,21.46,2022-04-20 09:38:33
37,145926f7-cb61-45b0-b256-699603fa3412,e90a05af-51c6-4404-a00d-759a39265fd5,18.22,2022-11-12 10:52:16
38,a296f508-a7c1-48fc-9509-8744c0ecb0ef,02c2bc8b-d964-44de-98d6-ef78ad305922,72.26,2022-10-11 08:18:25
39,a788dee3-debe-4d6e-a01c-bdb8d42128e3,3c837241-d7f0-4a6c-bfec-aac6537b84bf,97.72,2022-07-24 18:52:09
40,d7bb43e8-6a87-411b-9435-6ba584180d6a,f5250d33-9133-4c34-98de-b8cce0b54c7f,39.81,2022-04-01 05:42:53
41,475a3eb2-3334-4eac-b6a0-eaa5e763e447,2b7bcf44-8a60-4d0d-bec5-d6f077a1933d,83.04,2022-11-14 18:48:23
42,8f0a5597-14d0-4dcc-a12a-74a80fb854ee,9c24e025-2b50-4450-8cf5-22461c9d96ed,80.58,2022-03-26 05:06:12
43,ffb3dfcf-6ef4-4beb-9721-c84e3c6d977d,a71a258e-2d57-440b-aeef-a1abd7c47490,44.74,2022-12-10 12:45:11
44,0e772189-9aee-4b1f-b84c-b2a5f84f8f5a,8f9a98bf-d925-4adb-b947-abe80d95d937,73.65,2022-04-29 15:04:13
45,6c8ffe8f-cc2c-49f5-9878-b2a4bc067837,c5d9c9be-51e4-42e7-8ab2-8de6501133b3,35.93,2022-09-01 09:29:13
46,2f2fa495-e0b3-44df-95f7-f46a036f35c0,24bc462c-0435-45a4-8b9b-371db1e6b06f,19.51,2022-03-07 14:23:10
47,90a4a369-4175-404e-8fdc-636ccd35f81a,8632af9e-39a9-4fc2-9906-9265b265fe11,79.57,2022-06-28 12:03:24
48,c12398cd-9ab9-464e-8721-bf10caca3289,4f8b2ed7-afec-45c7-8cf6-94ea2ca5f27f,32.2,2022-05-16 17:01:50
49,6aae97ac-8a80-4dea-9292-25bae504b568,749073e0-ca40-40af-9903-2715a9a94a57,30.38,2022-05-01 06:15:07
50,74d68949-b84b-456f-ae07-1daf10524be7,7bdef9a9-84fe-4322-830f-20c300e8fd78,52.03,2022-09-28 23:02:15
51,29864266-b174-48ff-8b85-200ac07f3332,07c9ca10-6dac-49f1-b77d-fbbf88e73e40,44.89,2022-12-14 04:15:59
52,b3fba1dd-c75f-4002-b024-14cdf96a38f0,35e2927a-903c-4fce-8808-39a2cee4d392,76.47,2022-07-28 16:44:00
53,83edfad6-9619-47fd-a453-ed661f671bfa,85c0a897-a7d6-4248-aa44-9094f90d9a24,98.4,2022-07-04 22:13:07
54,50690ca8-d882-408a-86f1-e74ce45a06a5,fdf7416a-5c23-4780-ba6f-61c53431b9ed,56.93,2022-11-12 17:07:04
55,8c8d6908-9859-454d-9a35-1a6a3a2a0ce1,2ddc6f1f-42ee-4212-bfca-ced4e1c941c6,69.48,2022-05-28 18:06:15
56,205d14c8-b9b7-4d46-b858-7114e9c36795,b9c73195-33af-48de-9331-5a03ac2dfdac,73.51,2022-08-06 14:23:29
57,fc177845-fdee-440e-966a-0467bfc8d3d2,65406149-7fad-4f64-abf8-c587709fe5f8,65.82,2022-03-24 05:23:21
58,9577f345-0516-4de7-866f-6522a90f47d9,3afcf941-f1a5-4460-a78b-15b2cb52a281,96.01,2022-12-27 15:33:24
59,e16db332-f166-45b1-9a8d-1d27cd5f5722,da06609a-8fd6-4590-91cd-d85e12d00d86,38.89,2022-10-10 02:25:50
60,b88fe75f-3b2d-40cf-8aa1-d0511dd208e0,7e76632f-1145-473e-92bc-2e3bcef96ca1,65.28,2022-03-30 17:06:00
61,664f86dd-082a-4226-9ece-32f03a4cac1d,d414670b-2135-41b0-aa03-9fcaf7007616,64.2,2022-03-20 19:45:37
62,be7a87d9-4c8d-434c-847d-b693ff666505,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,43.16,2022-03-01 16:09:50
63,b7f4a320-0b89-4441-bce9-9c18eceb6a2a,6e1f6b7a-1f88-4d48-a1f5-eff3617b3b89,57.77,2022-11-04 17:09:19
64,ca3c7aee-61c9-4e49-84de-6dea3f95e3ed,1142e2e2-99eb-4d89-a294-6b5421047c7e,47.6,2022-05-20 00:52:12
65,f5fed246-60aa-4bd8-97da-c54753d92100,18c9b75b-e51e-4f4b-9c3f-9bc6dbecc2e2,45.96,2022-05-16 09:38:06
66,72f2f76b-9527-48ad-98f5-9aeb862b39a9,66d4bdb5-e209-40ac-8a49-d794d9df3943,52.84,2022-12-12 18:29:08
67,e767686c-ff8d-479b-ad55-5a67792674c7,91a63cbe-8593-4a9c-a1c4-fe570ec55b62,91.59,2022-01-20 16:37:13
68,2ea85827-8e32-4cdb-9670-5a2775307d99,ffe88ed2-0248-4e4a-bc2e-219653c9e29c,21.42,2022-11-13 17:01:33
69,74e108bf-70d5-487c-8028-bd07894f25fb,07fcdfb9-da97-406f-bc2c-194b726c5a18,17.75,2022-11-21 15:38:30
70,0fe7763e-7c62-4543-8d2c-9b4733eaf92f,dc6a7471-5928-4b68-b3e5-ccc542cda091,78.74,2022-04-05 23:23:31
71,60ebd9dd-abfe-414a-8d8f-51f29435c2b6,4a3763bc-715c-4ad0-b6ec-196319c83495,62.04,2022-08-29 01:20:09
